,word,word_freq,doc_freq,group_freq
39408,cod-cash,1,1,1
39409,nes,5,5,2
39410,tecmo,4,2,1
39411,techmo,2,2,1
39412,gretzky,102,58,3
39413,teenage,16,14,5
39414,mutant,14,9,3
39415,ninja,62,51,9
39416,turtles,16,11,3
39417,arcade,23,16,3
39418,megaman,1,1,1
39419,toobin,2,2,1
39420,spelunker,2,2,1
39421,preamplifier,2,2,2
39422,phono,3,3,1
39423,tuner,14,9,2
39424,selectors,1,1,1
39425,subharmonic,1,1,1
39426,clinical,175,63,8
39427,microtek,1,1,1
39428,qms,2,2,1
39429,colorscript,1,1,1
39430,dyanfile,1,1,1
39431,lte,1,1,1
39432,slt,1,1,1
39433,muxes,1,1,1
39434,turbodos,1,1,1
39435,humminbird,1,1,1
39436,sailboat,4,4,2
39437,transducer,6,3,2
39438,transom,1,1,1
39439,waterproof,6,3,2
39440,powerboat,1,1,1
39441,nmea,1,1,1
39442,catalina,4,4,3
39443,tinker,3,3,3
39444,condo,6,3,2
39445,wtw,1,1,1
39446,landscaping,2,2,2
39447,dryer,15,12,2
39448,dishwasher,3,3,1
39449,ceiling,31,24,10
39450,mantle,19,17,5
39451,undesignated,1,1,1
39452,homeownership,1,1,1
39453,kathleen,19,19,7
39454,rohrer,3,3,2
39455,sayers,4,4,3
39456,caca,2,2,2
39457,ommissions,1,1,1
39458,withdrawls,1,1,1
39459,ching-tze,1,1,1
39460,expenses,37,26,9
39461,alfa,21,19,3
39462,romeo,10,10,3
39463,seats,108,68,9
39464,overture,2,2,2
39465,nugent,2,2,2
39466,penetrator,1,1,1
39467,wobble,2,2,2
39468,bedlam,1,1,1
39469,tucker,10,9,5
39470,thirteen,29,26,10
39471,wariner,1,1,1
39472,beekeeping,1,1,1
39473,onkyo,8,6,1
39474,reciever,11,9,3
39475,earphone,5,4,2
39476,recievers,5,5,2
39477,ibm-external,1,1,1
39478,snes,23,13,1
39479,yoshi,2,2,2
39480,arlo,7,6,3
39481,aude,1,1,1
39482,bowie,3,3,2
39483,sublease,2,2,1
39484,coporcessor,1,1,1
39485,turbowindows,1,1,1
39486,yj,1,1,1
39487,boatanchors,2,2,2
39488,kanoun,2,2,2
39489,dual-channel,8,5,2
39490,oscilliscope,9,6,2
39491,non-magnified,5,5,2
39492,magnification,7,7,2
39493,waveform,15,12,3
39494,z-axis,3,3,2
39495,showroom,13,10,4
39496,videonics,1,1,1
39497,rez,1,1,1
39498,thums,1,1,1
39499,differnent,1,1,1
39500,thumbs,33,21,7
39501,enhancer,9,8,3
39502,fader,1,1,1
39503,switchable,5,5,2
39504,conponents,1,1,1
39505,apeice,1,1,1
39506,chem,8,5,2
39507,appraised,3,3,3
39508,appraisal,4,4,3
39509,pinata,1,1,1
39510,uninstalled,2,2,1
39511,schiefer,1,1,1
39512,approxmiately,1,1,1
39513,sychnet,1,1,1
39514,everyones,6,6,5
39515,psychnet,1,1,1
39516,subliminal,22,12,4
39517,cagey,1,1,1
39518,expectedly,1,1,1
39519,testagrossa,2,2,1
39520,fitchburg,4,3,2
39521,hifonics,1,1,1
39522,ceres,1,1,1
39523,thd,12,5,2
39524,wxhxd,1,1,1
39525,subwoofer,5,5,2
39526,dart,15,14,4
39527,wagon,56,34,4
39528,sol,21,16,6
39529,yellowish,4,3,2
39530,milkyway,1,1,1
39531,toowhit,1,1,1
39532,pleas,9,9,6
39533,bmw,303,197,5
39534,mon-frii,1,1,1
39535,konrad,1,1,1
39536,scratches,41,32,6
39537,barszczewski,1,1,1
39538,raffle,6,5,2
39539,akachhy,5,3,1
39540,kachhy,5,3,1
39541,choe,1,1,1
39542,non-smoking,5,4,2
39543,sublet,3,3,1
39544,carpeted,1,1,1
39545,dempster,2,2,2
39546,years-old,1,1,1
39547,freaks,13,13,7
39548,cd-disk,1,1,1
39549,cd-disks,1,1,1
39550,landgraf,1,1,1
39551,buckwheats,1,1,1
39552,dome,11,11,3
39553,podnet,1,1,1
39554,itcnet,1,1,1
39555,kinknet,1,1,1
39556,sganet,1,1,1
39557,felts,2,2,1
39558,beater,4,4,2
39559,honer,2,2,1
39560,cymbal,10,4,2
39561,zildjian,2,2,1
39562,snare,10,5,3
39563,remo,4,4,2
39564,aamazing,1,1,1
39565,kaminsky,1,1,1
39566,inital,1,1,1
39567,ots,2,2,2
39568,nch,1,1,1
39569,transperencies,1,1,1
39570,excellently,5,5,5
39571,top-rated,3,2,1
39572,grammatik,6,4,1
39573,top-notch,2,1,1
39574,wordstar,4,2,1
39575,punctuation,4,4,3
39576,numerals,2,2,2
39577,footnotes,15,12,6
39578,thesaurus,12,6,2
39579,synonyms,3,3,3
39580,book-based,1,1,1
39581,headliner,1,1,1
39582,headlines,13,13,7
39583,proverbs,29,27,3
39584,idioms,2,2,2
39585,copywriters,1,1,1
39586,catchy,5,5,4
39587,goldsborough,4,4,1
39588,best-selling,2,2,2
39589,tictactics,1,1,1
39590,pegged,3,3,3
39591,idlewild,1,1,1
39592,jokes,43,35,11
39593,speechwriters,1,1,1
39594,presenters,1,1,1
39595,comedy,38,24,8
39596,forumulas,1,1,1
39597,cave,4,4,3
39598,recordings,12,9,6
39599,speeches,14,12,7
39600,churchhill,1,1,1
39601,gandi,1,1,1
39602,waxworks,5,3,2
39603,horrorsoft,2,1,1
39604,elvira,5,1,1
39605,playable,2,2,2
39606,cerberus,1,1,1
39607,hit-point,1,1,1
39608,challanging,3,3,3
39609,rpgs,1,1,1
39610,transported,10,10,6
39611,multi-level,2,2,2
39612,pods,3,3,3
39613,figuere,1,1,1
39614,corpse,22,12,3
39615,unravel,4,4,3
39616,disquise,1,1,1
39617,graveyard,2,2,2
39618,indestructible,1,1,1
39619,creepy,2,2,2
39620,gameplay,1,1,1
39621,usps,18,18,4
39622,murli,2,1,1
39623,ex-soviet,10,8,5
39624,dinette,2,2,1
39625,mercury,125,65,12
39626,cobalt,2,2,1
39627,ballard,14,10,5
39628,jeffo,1,1,1
39629,squaw,1,1,1
39630,ski,21,17,6
39631,fierro,4,4,2
39632,uts,4,4,3
39633,blazer,15,12,2
39634,topper,1,1,1
39635,casette,5,4,2
39636,camping,26,17,6
39637,michelin,7,4,2
39638,tires,174,101,7
39639,windshield,24,21,4
39640,wipers,6,6,2
39641,rust,34,28,4
39642,fritsch,1,1,1
39643,mcnicholas,1,1,1
39644,shibboleths,2,2,1
39645,heydt,4,4,2
39646,cozzarelli,1,1,1
39647,tists,4,4,2
39648,weasal,1,1,1
39649,we'yall,1,1,1
39650,lotsa,21,20,7
39651,nuked,4,4,4
39652,hesitated,3,3,3
39653,neo-geo,1,1,1
39654,non-owners,1,1,1
39655,magician,2,2,2
39656,heise,1,1,1
39657,vac,7,6,3
39658,ersatz,2,2,2
39659,barometer,1,1,1
39660,indi,2,2,2
39661,jared,1,1,1
39662,poconos,1,1,1
39663,allentown,2,2,2
39664,slopes,7,6,4
39665,obro,1,1,1
39666,coleco,2,2,1
39667,tablehockey,1,1,1
39668,defenseman,73,32,2
39669,attatched,1,1,1
39670,cthl,1,1,1
39671,midweek,1,1,1
39672,sedan,38,29,3
39673,alloy,13,13,6
39674,rial,1,1,1
39675,snow-rated,1,1,1
39676,goodyear,12,10,3
39677,liter,49,31,5
39678,stahl,2,2,2
39679,koni,2,2,2
39680,byk,1,1,1
39681,listen-up,1,1,1
39682,meticulously,1,1,1
39683,faded,5,5,2
39684,coldest,4,4,3
39685,thrill,4,4,4
39686,secluded,8,8,3
39687,twisty,11,11,3
39688,succumbed,4,4,3
39689,craving,5,4,4
39690,fozzard,2,1,1
39691,serendipity,2,2,2
39692,empowers,4,4,2
39693,cires,1,1,1
39694,furnished,6,6,2
39695,witte,1,1,1
39696,nitty,2,2,2
39697,gritty,2,2,2
39698,dorms,1,1,1
39699,serf,1,1,1
39700,spacious,3,3,2
39701,laundry,6,6,5
39702,wooden,30,26,9
39703,hemant,1,1,1
39704,betrabet,1,1,1
39705,sonics,4,4,2
39706,marvel,49,25,5
39707,boyko,2,2,1
39708,kawai,1,1,1
39709,pleeze,1,1,1
39710,feast,22,15,3
39711,wheeze,3,2,2
39712,gernally,1,1,1
39713,minh,6,5,3
39714,pham,3,3,2
39715,polytechnical,3,3,2
39716,pcanywhere,1,1,1
39717,deltagraph,1,1,1
39718,poularik,1,1,1
39719,seely,2,2,2
39720,pws-kent,3,2,1
39721,dover,14,7,4
39722,schalkoff,1,1,1
39723,gonzalz,1,1,1
39724,holden,5,4,4
39725,symmetries,1,1,1
39726,asymmetries,1,1,1
39727,dirac,1,1,1
39728,gulshan,1,1,1
39729,garg,2,2,2
39730,mouse-based,1,1,1
39731,multiplan,1,1,1
39732,gss-chart,1,1,1
39733,lpi-c,1,1,1
39734,lpi-debug,1,1,1
39735,single-step,1,1,1
39736,office-based,1,1,1
39737,icus,1,1,1
39738,unixpc-style,1,1,1
39739,cnews,2,2,2
39740,hdb,1,1,1
39741,priam,2,2,1
39742,nolonger,1,1,1
39743,rosenkranz,1,1,1
39744,gas-permeable,1,1,1
39745,lighted,4,4,3
39746,stains,3,3,3
39747,betamax,1,1,1
39748,pre-recorded,2,2,1
39749,concerts,5,5,5
39750,gld,43,43,4
39751,je,103,63,7
39752,souviens,43,43,5
39753,jets,210,108,9
39754,selanne,126,85,4
39755,domi,63,57,4
39756,dynakit,1,1,1
39757,pre-amp,9,9,2
39758,tele-marketeers,1,1,1
39759,ncoa,2,2,1
39760,hottest,4,4,3
39761,caprile,1,1,1
39762,inzero,1,1,1
39763,applemodem,1,1,1
39764,battlechess,1,1,1
39765,arkanoid,1,1,1
39766,appleworks,1,1,1
39767,shadowgate,1,1,1
39768,zany,3,3,3
39769,proterm,1,1,1
39770,chessmaster,2,2,1
39771,crate,4,4,4
39772,reverb,4,4,3
39773,bray,5,3,1
39774,hooters,3,3,1
39775,oates,45,33,3
39776,bam,6,5,3
39777,ratt,3,3,1
39778,cellar,20,20,7
39779,seger,1,1,1
39780,outfield,26,22,2
39781,shaken,16,15,5
39782,duran,12,3,1
39783,rio,6,6,3
39784,othere,1,1,1
39785,jacksonville,2,1,1
39786,fla,9,9,5
39787,gaterbowl,1,1,1
39788,tsao,1,1,1
39789,wolverine,150,15,1
39790,comics,118,23,4
39791,prnt,15,8,1
39792,spider-man,58,11,1
39793,goblin,15,8,1
39794,torch,22,16,7
39795,punisher,54,10,1
39796,spiderslayer,1,1,1
39797,kraven,8,2,1
39798,mcfarlane,32,9,1
39799,sable,11,10,2
39800,paladin,2,2,1
39801,sabretooth,83,9,1
39802,hulk,116,22,3
39803,cletus,2,2,1
39804,kassady,2,2,1
39805,carnage,19,19,4
39806,darkbawk,1,1,1
39807,holo-c,2,2,1
39808,solo,28,23,7
39809,lestat,2,2,1
39810,layton,8,8,1
39811,x-factor,24,16,1
39812,avengers,28,17,1
39813,polybag,3,3,1
39814,predator,7,3,1
39815,bloodshot,8,8,1
39816,chromium,64,16,3
39817,bwsmith,8,8,1
39818,daredevil,17,11,1
39819,bullseye,7,3,2
39820,deathstalker,2,2,1
39821,kingpin,3,3,1
39822,punnisher,6,2,1
39823,darkhawk,9,7,1
39824,x-men,25,10,1
39825,dazzler,2,2,1
39826,deathlok,13,8,1
39827,deathstroke,5,3,1
39828,defenders,27,18,5
39829,lobo,25,9,1
39830,simonsom,2,2,1
39831,prism,6,6,4
39832,harbinger,7,7,1
39833,havok,21,3,1
39834,wolvreine,2,2,1
39835,meltdown,6,6,4
39836,keown,35,8,1
39837,thanos,8,2,1
39838,kamandi,4,2,1
39839,magnus,13,11,5
39840,fighter,33,28,9
39841,kungfu,9,3,1
39842,submariner,3,3,1
39843,man-thing,11,4,1
39844,ant-man,3,3,1
39845,colossus,3,3,1
39846,panther,49,10,3
39847,shanna,3,3,1
39848,liefeld,79,9,1
39849,cyclops,3,3,1
39850,blk,3,3,1
39851,excalibur,8,8,2
39852,guice,3,3,1
39853,thor,30,12,3
39854,dracula,4,4,1
39855,jae,5,5,2
39856,maxx,9,9,1
39857,metropol,3,3,1
39858,mckeever,2,2,1
39859,nam,9,9,3
39860,warlock,9,5,1
39861,magus,9,7,3
39862,cameo,9,9,2
39863,x-tinction,4,3,1
39864,deadpool,12,9,1
39865,gideon,28,24,4
39866,domino,13,12,4
39867,x-force,64,15,1
39868,olympians,3,3,1
39869,wilce,2,2,1
39870,portacio,8,3,1
39871,starlin,8,2,1
39872,wrightson,6,2,1
39873,die-cut,2,2,1
39874,ragman,7,4,1
39875,broderick,4,4,2
39876,rocketeer,6,6,2
39877,shadowman,2,2,1
39878,simpsons,10,10,2
39879,polybagged,10,8,1
39880,cloak,23,21,8
39881,dagger,11,7,3
39882,octopus,26,20,3
39883,bros,7,7,3
39884,hologram,8,4,2
39885,unbagged,2,2,1
39886,calypso,2,2,1
39887,costume,5,3,2
39888,morbius,2,2,1
39889,sinister,12,11,5
39890,retold,4,4,3
39891,adventures,41,32,5
39892,constantine,10,7,4
39893,teen,15,12,7
39894,titans,14,11,4
39895,orogin,2,2,1
39896,masterson,6,4,2
39897,gamora,2,2,1
39898,magma,2,2,1
39899,super-hero,4,2,1
39900,werewolf,6,6,1
39901,claws,9,9,1
39902,mini-series,9,9,1
39903,whilce,6,3,1
39904,bagged,65,17,2
39905,shatterstar,13,13,1
39906,sunspot,12,12,4
39907,marauders,7,6,4
39908,inferno,16,16,5
39909,x-o,2,2,1
39910,manowar,2,2,1
39911,shiny,14,14,2
39912,polypropylene,10,10,1
39913,haggle,14,14,3
39914,mason,45,31,9
39915,high-tech,25,24,10
39916,multichannel,2,2,2
39917,bilingual,8,5,3
39918,cornelio,1,1,1
39919,auctioning,2,2,1
39920,ashcan,6,6,1
39921,gtl,1,1,1
39922,autobahn,27,11,2
39923,commuters,2,2,2
39924,goverment,64,42,8
39925,procalc,3,1,1
39926,geary,2,2,1
39927,skillcraft,1,1,1
39928,chemlab,1,1,1
39929,lamp,74,54,10
39930,litmus,1,1,1
39931,dilemmas,2,2,2
39932,loot,3,3,3
39933,transceiver,5,5,3
39934,lanview,1,1,1
39935,hands-free,2,2,2
39936,unpausing,1,1,1
39937,one-controller,1,1,1
39938,napa,3,2,2
39939,remanufactured,1,1,1
39940,carburetor,5,3,3
39941,big-block,2,2,2
39942,highland,8,8,5
39943,going-out,1,1,1
39944,of-business,2,2,2
39945,three-way,1,1,1
39946,mouting,2,2,1
39947,wen-cheng,1,1,1
39948,fang,2,2,2
39949,damico,2,2,1
39950,suprafaxmodem,3,2,1
39951,commnads,1,1,1
39952,autoanswer,2,2,1
39953,autodial,1,1,1
39954,changer,13,11,3
39955,headphones,9,8,4
39956,analyzer,13,11,4
39957,presets,9,9,3
39958,compulink,1,1,1
39959,discwasher,1,1,1
39960,etherprint-t,1,1,1
39961,localtalk-compatible,2,1,1
39962,qume,2,2,1
39963,etherprint,2,2,1
39964,kam,3,3,3
39965,poon,1,1,1
39966,seinfeld,7,6,4
39967,hyess,1,1,1
39968,gre,13,4,1
39969,cliffs,8,5,3
39970,practive,2,2,2
39971,test-taking,1,1,1
39972,full-length,2,2,2
39973,aswers,1,1,1
39974,test-no,1,1,1
39975,manchu,3,3,1
39976,uwid,2,2,1
39977,bose,5,5,2
39978,hardball,1,1,1
39979,spy,78,45,10
39980,weaver,91,33,10
39981,mlb,44,39,3
39982,stormovik,1,1,1
39983,thexder,1,1,1
39984,firehawk,2,2,2
39985,virgen,1,1,1
39986,alvarez,4,3,2
39987,bird-the,1,1,1
39988,dizzy,5,4,3
39989,thelonious,1,1,1
39990,monk,7,6,5
39991,lester,5,4,2
39992,tvs,10,10,4
39993,roundtrip,3,3,2
39994,traveler,9,9,5
39995,sfo,2,2,2
39996,refurbishing,2,2,2
39997,equipement,2,2,2
39998,responces,8,7,5
39999,thorson,12,11,3
40000,satisfaxtion,3,2,2
40001,transmits,18,17,6
40002,icluding,1,1,1
40003,faxability,1,1,1
40004,scatsx,1,1,1
40005,slslc,1,1,1
40006,microsoft-compatible,1,1,1
40007,custom-made,5,5,3
40008,hard-pressed,3,3,3
40009,moniters,1,1,1
40010,merritt,9,6,5
40011,ciaran,2,1,1
40012,agabalaevich,1,1,1
40013,driveway,24,22,8
40014,hand-books,1,1,1
40015,airliner,13,9,6
40016,sgt,2,2,2
40017,hastings,3,3,2
40018,regiment,7,7,3
40019,glut,1,1,1
40020,mothballing,3,3,2
40021,airbus,1,1,1
40022,glim,1,1,1
40023,underwrite,2,2,2
40024,kennedy,66,53,10
40025,janson,1,1,1
40026,boughten,1,1,1
40027,tunes,4,4,4
40028,ykchev,1,1,1
40029,aquatic,2,2,2
40030,mayla,2,1,1
40031,uccxkvb,21,1,1
40032,baton,4,3,3
40033,yagga,1,1,1
40034,babba,1,1,1
40035,talisman,2,1,1
40036,squidly,6,3,2
40037,clerics,4,3,3
40038,wildernes,1,1,1
40039,elefant,1,1,1
40040,marvel-phile,1,1,1
40041,shields,28,19,11
40042,ranger,63,38,10
40043,realms,3,3,3
40044,ykcheu,5,1,1
40045,trove,1,1,1
40046,thedm,7,1,1
40047,loosly,1,1,1
40048,unearth,2,1,1
40049,arcana,2,1,1
40050,centaur,47,14,2
40051,invisibility,5,4,3
40052,paladins,2,1,1
40053,rangers,282,175,6
40054,questionaire,4,4,2
40055,anniv,2,1,1
40056,mesozoic,1,1,1
40057,elven,1,1,1
40058,remorhaz,1,1,1
40059,theives,2,2,1
40060,harpies,1,1,1
40061,bazaar,10,4,3
40062,nibar,1,1,1
40063,tournaments,3,3,3
40064,competitions,2,2,2
40065,aniversary,1,1,1
40066,wizardry,2,1,1
40067,aire,2,1,1
40068,clay-o,2,1,1
40069,rama,11,4,3
40070,chivalry,2,1,1
40071,elementals,1,1,1
40072,quasi-elementals,1,1,1
40073,undead,1,1,1
40074,demi-humans,1,1,1
40075,deepearth,2,1,1
40076,orcwars,1,1,1
40077,spies-roman,2,1,1
40078,berserkers,2,1,1
40079,archers,3,2,1
40080,wilderness,12,9,6
40081,haloween,3,1,1
40082,mages,2,1,1
40083,humanoids,2,2,1
40084,castles,1,1,1
40085,anninversary,1,1,1
40086,halloween,2,2,2
40087,underdark,2,1,1
40088,crumple,1,1,1
40089,dragonlance,1,1,1
40090,faeries,1,1,1
40091,dungeon,2,2,1
40092,spelljammer,1,1,1
40093,kohlmaas,1,1,1
40094,monsterous,1,1,1
40095,compendum,1,1,1
40096,undersea,1,1,1
40097,dino,25,15,2
40098,cfrye,1,1,1
40099,hachiman,1,1,1
40100,intravai,3,1,1
40101,gunpowder,7,7,5
40102,gencon,1,1,1
40103,sorcerors,1,1,1
40104,outdoors,12,12,7
40105,misspellings,2,2,2
40106,reapir,1,1,1
40107,kraft,8,3,2
40108,bulk-grade,1,1,1
40109,wolfpack,1,1,1
40110,simultaion,1,1,1
40111,arcade-style,1,1,1
40112,stalkers,2,2,1
40113,zork,1,1,1
40114,moonmist,1,1,1
40115,ballyhoo,1,1,1
40116,infocom,1,1,1
40117,nicklaus,3,3,2
40118,tolkien,1,1,1
40119,hobbit,2,2,2
40120,chess,24,22,8
40121,auld,1,1,1
40122,ashberry,1,1,1
40123,venuti,1,1,1
40124,bramwell,1,1,1
40125,uwo,4,4,2
40126,ssb,11,6,2
40127,darrek,1,1,1
40128,coupond,1,1,1
40129,collector,32,27,8
40130,guests,19,13,7
40131,miri,2,2,2
40132,shore,20,18,7
40133,operation-annihilate,1,1,1
40134,mourns,4,4,2
40135,adonais,1,1,1
40136,rsvp,8,5,2
40137,store-bought,1,1,1
40138,uncut,1,1,1
40139,syndication,2,2,2
40140,hifi,4,4,3
40141,beales,1,1,1
40142,conquers,2,2,2
40143,buster,7,7,2
40144,crabbe,1,1,1
40145,constance,1,1,1
40146,frim,2,2,2
40147,emai,1,1,1
40148,yuesea,3,3,1
40149,parikh,5,5,3
40150,feeders,1,1,1
40151,scanjet,3,2,2
40152,iic,1,1,1
40153,grannies,1,1,1
40154,blood-spattered,1,1,1
40155,clv,15,1,1
40156,cav,3,2,2
40157,half-human,1,1,1
40158,corman,1,1,1
40159,breed,15,14,7
40160,witchtrap,1,1,1
40161,ginger,2,2,2
40162,kowowski,1,1,1
40163,chillingly,2,2,2
40164,frightful,8,7,3
40165,bikini,3,3,2
40166,swimwear,1,1,1
40167,fierce,15,14,8
40168,hysterical,12,11,7
40169,blend,3,3,2
40170,timeless,2,2,2
40171,farce,10,9,5
40172,gags,1,1,1
40173,tubs,3,3,3
40174,superheated,1,1,1
40175,frolic,1,1,1
40176,brats,4,4,3
40177,scooter,7,7,5
40178,kidnappers,2,2,2
40179,sheen,4,4,2
40180,transylvania,2,1,1
40181,begley,1,1,1
40182,goldblum,1,1,1
40183,hollowheads,1,1,1
40184,babysitter,3,3,2
40185,curfews,1,1,1
40186,christina,1,1,1
40187,applegate,1,1,1
40188,popeye,1,1,1
40189,toyland,3,3,1
40190,re-make,1,1,1
40191,bolger,1,1,1
40192,wynn,8,5,3
40193,wrestling,7,7,3
40194,ann-margret,1,1,1
40195,voigt,1,1,1
40196,drama,8,8,6
40197,playboy,17,14,4
40198,lynda,2,2,2
40199,cods,2,2,1
40200,mcelhiney,2,2,1
40201,unpunched,2,1,1
40202,persian,52,20,3
40203,tito,6,3,2
40204,partisan,26,22,5
40205,grenade,54,44,7
40206,rhineland,1,1,1
40207,sicily,1,1,1
40208,messina,4,4,3
40209,monmouth,1,1,1
40210,colonies,27,20,6
40211,abensberg,1,1,1
40212,kanev,1,1,1
40213,paratroops,2,2,2
40214,taiping,1,1,1
40215,rebellion,34,29,6
40216,ukraine,21,11,6
40217,nicararagua,1,1,1
40218,d-day,4,4,4
40219,stalingrad,3,2,2
40220,cruiser,32,25,4
40221,crescendo,3,2,2
40222,europa,9,4,2
40223,circus,6,6,4
40224,stalingra,1,1,1
40225,bismark,1,1,1
40226,counterstroke,1,1,1
40227,inchon,1,1,1
40228,gdw,1,1,1
40229,leyte,1,1,1
40230,like-new,4,4,1
40231,yaquinto,1,1,1
40232,wargames,2,1,1
40233,kassala,1,1,1
40234,wargame,1,1,1
40235,fastwrite,1,1,1
40236,karu,1,1,1
40237,aproximately,1,1,1
40238,key-at,2,2,1
40239,piggy,7,7,2
40240,inboard,3,3,1
40241,non-computer,4,4,2
40242,amps,57,40,6
40243,prologic,3,3,1
40244,af,13,13,4
40245,omnimovie,2,2,1
40246,rec,17,16,7
40247,hardplastic,2,2,1
40248,aproximate,2,2,1
40249,outmost,2,2,1
40250,thinkjet,1,1,1
40251,rohit,7,4,2
40252,structurally,6,6,5
40253,subatomic,2,2,2
40254,non-equilibrium,1,1,1
40255,beams,25,18,9
40256,kinetics,2,2,2
40257,perturbation,2,2,2
40258,statics,1,1,1
40259,free-electron,1,1,1
40260,phonebook,2,2,1
40261,audoban,4,2,1
40262,britannicas,2,2,1
40263,britamrica,2,2,1
40264,carmen,4,4,1
40265,jukebox,2,2,1
40266,vorld,2,2,1
40267,taur,3,3,2
40268,clipert,2,2,1
40269,goliath,4,3,2
40270,delorme,2,2,1
40271,deathstar,2,2,1
40272,comptons,4,2,1
40273,greet,4,4,3
40274,groliers,4,2,1
40275,guiness,3,3,2
40276,mps,3,3,2
40277,kgb,34,31,6
40278,macmillan,17,16,3
40279,mavis,3,3,2
40280,presidents,31,25,10
40281,luftwaffe,2,2,1
40282,shereware,4,2,1
40283,sher,2,2,1
40284,det,230,52,4
40285,strd,1,1,1
40286,hist,3,3,2
40287,typefonts,2,2,1
40288,automap,2,2,1
40289,full-sized,2,2,1
40290,moditor,1,1,1
40291,multi-mode,1,1,1
40292,dot-printing,1,1,1
40293,printer-controlled,1,1,1
40294,driver-controlled,1,1,1
40295,serif,1,1,1
40296,non-carbon,1,1,1
40297,prepaid,6,5,2
40298,tractor-fed,1,1,1
40299,styrofoam,7,7,4
40300,towel,6,5,4
40301,ordyne,1,1,1
40302,turbotap,1,1,1
40303,splatterhouse,2,2,1
40304,takin,2,2,1
40305,hoop,3,3,2
40306,freemesser,1,1,1
40307,rit,3,3,3
40308,cpet,1,1,1
40309,potholes,13,8,4
40310,pta,6,6,2
40311,yankovic,11,11,3
40312,jetfighter,2,2,1
40313,nighthwak,2,2,1
40314,radar-elusive,2,2,1
40315,cuba,16,12,5
40316,libya,17,12,5
40317,gul,3,3,2
40318,cdp,3,3,2
40319,audiophile,9,8,2
40320,outlander,1,1,1
40321,duel,4,4,3
40322,chakan,1,1,1
40323,onathan,3,3,1
40324,gladiators,4,4,3
40325,crue,1,1,1
40326,connors,6,3,3
40327,scream,46,42,9
40328,achtung,10,8,2
40329,immaculate,43,23,3
40330,cher,2,2,1
40331,ooooohhhhh,2,2,1
40332,tlc,3,3,1
40333,kgc,2,2,1
40334,bookshelf,6,4,1
40335,luxman,5,3,1
40336,suraj,3,3,1
40337,tuggle,1,1,1
40338,centretech,1,1,1
40339,pky,1,1,1
40340,aurora,6,5,3
40341,shuffler,1,1,1
40342,softlanding,1,1,1
40343,mans,6,6,3
40344,balbach,1,1,1
40345,enberend,1,1,1
40346,goldberger,1,1,1
40347,textronics,3,1,1
40348,picoammeter,1,1,1
40349,analogic,3,2,2
40350,panal,2,1,1
40351,voltmeters,3,3,2
40352,oscilloscope,8,8,3
40353,voltmeter,12,9,3
40354,equilizer,5,4,1
40355,technics,5,5,2
40356,quartz,11,7,3
40357,octave,12,6,3
40358,subsonic,2,2,2
40359,rumble,8,7,3
40360,reducer,1,1,1
40361,calibrtated,1,1,1
40362,calibrated,9,8,4
40363,uncalibrated,1,1,1
40364,speactrum,1,1,1
40365,transients,3,3,3
40366,equilizers,1,1,1
40367,chimney,5,4,4
40368,eves,4,4,1
40369,brose,1,1,1
40370,qool,2,2,1
40371,browsers,3,3,2
40372,salivating,1,1,1
40373,two-way,28,23,7
40374,re-crystaled,1,1,1
40375,comprosmised,1,1,1
40376,rubber-duckie,1,1,1
40377,speaker-mic,1,1,1
40378,cig,3,3,2
40379,nylon,6,6,4
40380,numb,13,13,8
40381,origanaly,1,1,1
40382,resopnd,1,1,1
40383,kfc,3,3,1
40384,neg,3,3,2
40385,cid,7,7,3
40386,garaged,13,13,3
40387,inland,5,5,4
40388,scherer,1,1,1
40389,seanews,1,1,1
40390,overstreet,6,5,2
40391,arion,2,2,1
40392,vf-nm,4,2,1
40393,crystar,1,1,1
40394,nm-m,3,2,1
40395,f-vf,4,2,1
40396,team-up,4,2,1
40397,micronauts,4,3,1
40398,king-size,2,2,2
40399,sonja,2,2,2
40400,ripley,1,1,1
40401,strories,1,1,1
40402,spaceknight,2,1,1
40403,villains,4,4,4
40404,super-villain,1,1,1
40405,galactus,1,1,1
40406,uncanny,10,10,5
40407,holt,19,19,9
40408,kirszner,6,6,1
40409,mandell,8,8,3
40410,trigonometry,2,2,1
40411,flemming,2,2,1
40412,varberg,2,2,1
40413,worsham,1,1,1
40414,lockers,3,3,3
40415,flanger,1,1,1
40416,chorus,18,13,8
40417,guitars,1,1,1
40418,durable,9,8,4
40419,dietrich,6,6,2
40420,gts,8,8,2
40421,rosqui,1,1,1
40422,ariens,2,2,1
40423,mower,22,15,5
40424,baggers,2,2,1
40425,inflatable,43,30,4
40426,cushioned,2,2,1
40427,tenyard,2,1,1
40428,iren,2,1,1
40429,kangaroo,7,6,5
40430,sanritsu,1,1,1
40431,poseidon,10,5,2
40432,taito,3,1,1
40433,ninjakun,1,1,1
40434,jass,1,1,1
40435,jamma,1,1,1
40436,zoar,1,1,1
40437,greyhound,7,6,4
40438,slither,1,1,1
40439,jaleco,1,1,1
40440,fore,15,15,7
40441,disapear,1,1,1
40442,tago,1,1,1
40443,tutankham,1,1,1
40444,konami,2,1,1
40445,grayhound,1,1,1
40446,asteron,1,1,1
40447,novelty,7,5,4
40448,atary,1,1,1
40449,patter,1,1,1
40450,fagundes,1,1,1
40451,maverick,1,1,1
