,word,word_freq,doc_freq,group_freq
56637,stl-atl,2,1,1
56638,la-edm,4,1,1
56639,det-que,2,1,1
56640,la-nyr,2,1,1
56641,edm-nj,2,1,1
56642,nyi-buf,2,1,1
56643,min-mtl,4,1,1
56644,buf-tor,2,1,1
56645,phi-nyr,2,1,1
56646,cgy-stl,2,1,1
56647,det-buf,2,1,1
56648,wpg-wsh,2,1,1
56649,bos-stl,2,1,1
56650,edm-pit,2,1,1
56651,la-det,2,1,1
56652,nyi-chi,2,1,1
56653,nj-hfd,2,1,1
56654,hfd-pit,2,1,1
56655,van-bos,2,1,1
56656,wsh-nyr,2,1,1
56657,la-bos,2,1,1
56658,van-col,2,1,1
56659,nj-min,2,1,1
56660,que-det,2,1,1
56661,wpg-bos,2,1,1
56662,phi-pit,2,1,1
56663,hfd-phi,3,1,1
56664,nyr-la,2,1,1
56665,que-wsh,2,1,1
56666,wsh-mtl,2,1,1
56667,wpg-nyr,4,1,1
56668,sj-nyi,2,1,1
56669,chi-tor,2,1,1
56670,nj-mtl,2,1,1
56671,tor-hfd,1,1,1
56672,nyr-tor,1,1,1
56673,det-pit,2,1,1
56674,bathgate,1,1,1
56675,bos-chi,1,1,1
56676,la-nyi,1,1,1
56677,cal-cle,1,1,1
56678,maruk,1,1,1
56679,bos-cal,1,1,1
56680,chi-atl,1,1,1
56681,van-det,1,1,1
56682,boldirev,1,1,1
56683,det-chi,1,1,1
56684,atl-chi,1,1,1
56685,lysiak,1,1,1
56686,nyi-cgy,1,1,1
56687,la-chi,1,1,1
56688,lemaire,1,1,1
56689,la-wsh,1,1,1
56690,min-pit,1,1,1
56691,chi-sj,1,1,1
56692,pit-mtl,1,1,1
56693,hfd-nyr,1,1,1
56694,larouche,8,6,5
56695,geoffrion,1,1,1
56696,buf-wpg,1,1,1
56697,kc-col,1,1,1
56698,tor-que,1,1,1
56699,nyr-buf,1,1,1
56700,wilf,1,1,1
56701,paiment,1,1,1
56702,buf-bos,1,1,1
56703,van-nj,1,1,1
56704,chi-van,1,1,1
56705,phi-edm,1,1,1
56706,pit-atl,1,1,1
56707,pronovost,1,1,1
56708,det-mtl,1,1,1
56709,tor-pit,2,1,1
56710,phi-hfd,1,1,1
56711,pit-det,1,1,1
56712,macleish,1,1,1
56713,det-stl,1,1,1
56714,det-nyr,2,1,1
56715,cgy-pit,1,1,1
56716,van-stl,1,1,1
56717,phi-min,1,1,1
56718,wsh-stl,2,1,1
56719,bos-tor,1,1,1
56720,wpg-hfd,1,1,1
56721,nyr-wsh,1,1,1
56722,tor-edm,2,1,1
56723,wpg-nj,1,1,1
56724,mtl-min,1,1,1
56725,edm-phi,1,1,1
56726,det-phi,1,1,1
56727,col-stl,1,1,1
56728,cgy-tor,1,1,1
56729,min-tb,1,1,1
56730,bos-edm,2,1,1
56731,la-tor,1,1,1
56732,buf-nyi,1,1,1
56733,phi-stl,1,1,1
56734,wsh-tor,1,1,1
56735,tor-wpg,1,1,1
56736,mtl-chi,1,1,1
56737,hfd-nyi,1,1,1
56738,tor-mtl,1,1,1
56739,areivalry,1,1,1
56740,koslov,1,1,1
56741,gaetz,3,2,2
56742,esrock,2,2,1
56743,follow-the,1,1,1
56744,madder,1,1,1
56745,idolized,1,1,1
56746,sutters,2,1,1
56747,tonic,1,1,1
56748,blawkhawks,1,1,1
56749,hawks-fan,1,1,1
56750,insomniaced,1,1,1
56751,marillion-emerson,1,1,1
56752,palmer-genesis,1,1,1
56753,scissors-paper,1,1,1
56754,accolades,1,1,1
56755,stiegerwald,1,1,1
56756,sammuelsson,1,1,1
56757,prssure,1,1,1
56758,fou,1,1,1
56759,ultimatum,10,6,2
56760,ccording,1,1,1
56761,peole,3,3,2
56762,respectalbe,1,1,1
56763,goe,1,1,1
56764,porin,1,1,1
56765,aces,1,1,1
56766,persuading,10,10,4
56767,butchered,7,6,3
56768,apologizing,5,5,5
56769,decock,2,1,1
56770,howarth,3,3,1
56771,thriving,10,9,7
56772,businessmen,16,13,6
56773,ilia,3,1,1
56774,biakin,3,1,1
56775,khomutov,2,1,1
56776,sorokin,1,1,1
56777,aut,2,2,2
56778,fra,3,1,1
56779,sven-erik,1,1,1
56780,bykov,1,1,1
56781,pajonkowski,1,1,1
56782,increasd,1,1,1
56783,attendence,2,2,2
56784,dumbfounded,1,1,1
56785,rudely,3,3,3
56786,vancouvers,1,1,1
56787,cremeate,1,1,1
56788,smash,7,7,4
56789,prpbably,1,1,1
56790,coutcome,1,1,1
56791,fanatica,1,1,1
56792,winterpeg,1,1,1
56793,tallent,1,1,1
56794,pummel,1,1,1
56795,vancuover,1,1,1
56796,winnepeg,1,1,1
56797,banners,15,11,5
56798,rafters,3,3,2
56799,avco,2,2,1
56800,kenora,2,2,1
56801,continuning,2,2,1
56802,aurggghhhhhhhhh,2,2,1
56803,on-demand,1,1,1
56804,hahahahahaa,1,1,1
56805,lownie,1,1,1
56806,admitt,2,2,2
56807,b-level,1,1,1
56808,qualification,11,10,6
56809,tournement,2,2,1
56810,hopp,2,2,1
56811,schwiiz,2,2,1
56812,primetime,3,3,2
56813,federov,2,2,1
56814,sap,3,2,2
56815,dasher,2,2,1
56816,no-call,2,1,1
56817,tackled,1,1,1
56818,adrenalin,1,1,1
56819,priliminary,1,1,1
56820,cariya,2,1,1
56821,ch'town,1,1,1
56822,pollin,2,2,1
56823,riihij,1,1,1
56824,rvi,1,1,1
56825,nowwegian,1,1,1
56826,througout,1,1,1
56827,windstorm,1,1,1
56828,speechless,2,2,2
56829,far-away,3,3,3
56830,match-up,1,1,1
56831,injury-free,1,1,1
56832,particularily,2,2,2
56833,relinquished,5,5,4
56834,faceoffs,3,1,1
56835,five-minute,1,1,1
56836,turtling,2,1,1
56837,similarily,2,2,2
56838,toe-to,1,1,1
56839,gregson,2,2,2
56840,amounted,5,5,5
56841,indefinite,3,3,3
56842,heaphy,1,1,1
56843,liens,1,1,1
56844,benefitted,4,4,4
56845,finanical,1,1,1
56846,renegotiation,1,1,1
56847,pocklinton,1,1,1
56848,nickel-and,1,1,1
56849,horse-racing,1,1,1
56850,subsidization,2,1,1
56851,municipal,17,11,5
56852,stewardship,4,3,3
56853,penalty-filled,1,1,1
56854,stoppable,1,1,1
56855,nota,1,1,1
56856,skirsky,1,1,1
56857,anally-retentive,1,1,1
56858,dullard,1,1,1
56859,outmuscle,2,1,1
56860,outskate,2,1,1
56861,goneso,1,1,1
56862,momemtum,1,1,1
56863,lor,2,2,2
56864,dangerfield,1,1,1
56865,stoochnoff,3,1,1
56866,molson,1,1,1
56867,accumulating,4,4,4
56868,pro-leaf,1,1,1
56869,denigrated,4,4,2
56870,peacetime,5,5,4
56871,reknown,1,1,1
56872,boskey,1,1,1
56873,bosk,1,1,1
56874,crucify,8,7,4
56875,stringer,2,2,2
56876,rien,1,1,1
56877,supposively,1,1,1
56878,confidence-restored,1,1,1
56879,horshoes,1,1,1
56880,hahahahahahah,1,1,1
56881,mansbridge,1,1,1
56882,ptn,1,1,1
56883,ontariocentric,1,1,1
56884,lert,1,1,1
56885,ravin,3,3,2
56886,sandbag,2,2,2
56887,paddock,5,4,3
56888,victorias,1,1,1
56889,pitsburgh,2,1,1
56890,gazette,3,3,3
56891,savaran,1,1,1
56892,junker,1,1,1
56893,mccloud,1,1,1
56894,hughson,1,1,1
56895,inked,2,2,1
56896,mommesso,1,1,1
56897,opportunist,2,2,2
56898,penney,1,1,1
56899,mtl-quebec,1,1,1
56900,boneheadedly,1,1,1
56901,missery,1,1,1
56902,interpriting,1,1,1
56903,privleges,1,1,1
56904,suites,3,3,3
56905,goedit,1,1,1
56906,lerch,1,1,1
56907,ex-indians,1,1,1
56908,liket,1,1,1
56909,wash-ny,1,1,1
56910,italy-sweden,1,1,1
56911,latvia,11,5,4
56912,tervio,1,1,1
56913,sportscats,1,1,1
56914,mapleleafs,1,1,1
56915,infrate,1,1,1
56916,capitials,1,1,1
56917,high-flying,2,1,1
56918,outscored,1,1,1
56919,goal-scoring,1,1,1
56920,penetrating,3,3,3
56921,standup,1,1,1
56922,teammu,1,1,1
56923,discordant,3,3,2
56924,acid-laced,1,1,1
56925,harvest-time,1,1,1
56926,wheat,13,12,5
56927,hundred-odd,1,1,1
56928,reprimand,7,7,3
56929,ripem,146,22,1
56930,vanheyningen,9,9,1
56931,pem,49,14,1
56932,cryptographic,96,63,1
56933,riordan,8,5,1
56934,rsaref,27,8,1
56935,export-restricted,4,2,1
56936,crypt,21,12,1
56937,mush,5,5,4
56938,elisp,2,2,1
56939,public-key,64,33,2
56940,encrypt,68,49,2
56941,decrypt,77,54,2
56942,decryption,58,35,1
56943,rivest,12,11,1
56944,shamir,36,29,3
56945,adleman,4,4,1
56946,secret-key,2,2,1
56947,encrypts,7,5,1
56948,ripems,1,1,1
56949,strengthen,25,24,6
56950,rfcs,19,8,1
56951,certificates,10,8,4
56952,authenticating,6,3,2
56953,convinces,6,5,3
56954,pkcs,6,5,1
56955,cryptographically,14,11,1
56956,passphrase,9,6,1
56957,pkp,32,13,1
56958,zimmermann,4,4,1
56959,contraband,3,3,2
56960,rpem,7,2,1
56961,rabin,43,24,3
56962,factoring,16,10,2
56963,stopgap,2,2,1
56964,x-ripem,2,2,1
56965,ripem-attacks,2,2,1
56966,layperson,3,3,2
56967,rsadsi,10,3,1
56968,non-repudiation,3,2,1
56969,non-rsaref,1,1,1
56970,dispute-resolving,1,1,1
56971,ciphers,61,13,1
56972,chicken-egg,1,1,1
56973,nondiscriminatory,1,1,1
56974,amusingly,2,2,2
56975,california-based,4,4,2
56976,specializing,2,2,2
56977,sub-licensing,1,1,1
56978,diffie-hellman,21,17,1
56979,hellman-merkle,2,2,1
56980,exponential,3,3,1
56981,hellman-pohlig,1,1,1
56982,bidzos,6,6,1
56983,lawsuits,5,5,3
56984,cryptanalysis,54,18,1
56985,cryptanalytic,8,7,1
56986,safeguard,10,9,5
56987,keyfile,1,1,1
56988,snooping,12,12,2
56989,untrusted,2,1,1
56990,re-encrypt,1,1,1
56991,daemons,5,4,1
56992,fingerprints,4,4,2
56993,mic-only,2,1,1
56994,resends,1,1,1
56995,authenticated,7,7,2
56996,originator-name,2,1,1
56997,trojan,3,3,3
56998,eavesdropper,5,5,1
56999,cleartext,17,13,1
57000,quaint,3,3,3
57001,certifying,4,4,2
57002,jim-miller,1,1,1
57003,punctuated,2,2,2
57004,declassify,3,2,1
57005,declassifying,3,1,1
57006,ntiss,1,1,1
57007,memorandum,9,4,3
57008,ntissam,1,1,1
57009,declassification,1,1,1
57010,declassified,7,7,3
57011,remanence,1,1,1
57012,cryptologist,3,3,1
57013,preemptively,2,2,1
57014,forfeiture,21,16,3
57015,exored,1,1,1
57016,steve-dallas,1,1,1
57017,cottrell,1,1,1
57018,attatch,1,1,1
57019,clearsig,2,1,1
57020,key-server,4,4,1
57021,sipb,6,6,1
57022,modulus,5,3,1
57023,non-group,1,1,1
57024,cryptanalyst,14,5,1
57025,lock-step,1,1,1
57026,moduli,3,1,1
57027,cryptanalysts,4,3,1
57028,pickaxe,3,3,1
57029,scrutinized,2,2,2
57030,nbs,8,4,2
57031,strenuously,1,1,1
57032,branscomb,3,1,1
57033,vetted,3,2,2
57034,locust,4,4,3
57035,whmurray,2,2,1
57036,forthright,2,2,2
57037,hilarie,1,1,1
57038,orman,2,2,2
57039,nop'ing,1,1,1
57040,negated,4,4,3
57041,holideck,1,1,1
57042,lga,3,3,2
57043,ncryption,1,1,1
57044,nassuphis,1,1,1
57045,assigment,1,1,1
57046,collisiong,1,1,1
57047,hpp,3,1,1
57048,lattice,9,4,3
57049,hpprule,10,1,1
57050,velocity-reversal,1,1,1
57051,wallrule,4,1,1
57052,maxbyte,15,1,1
57053,lineno,3,1,1
57054,srcptr,9,1,1
57055,desptr,3,1,1
57056,savebuff,1,1,1
57057,cellular-automaton,1,1,1
57058,timesteps,1,1,1
57059,inversions,1,1,1
57060,initgas,3,1,1
57061,showgas,6,1,1
57062,sourse,3,1,1
57063,scanonemiddleline,2,1,1
57064,warparound,3,1,1
57065,si-maxbyte,6,1,1
57066,scanfirstline,2,1,1
57067,scanlastline,2,1,1
57068,invert,3,2,2
57069,invertall,3,1,1
57070,iterateonce,3,1,1
57071,iterateuntil,2,1,1
57072,msgptr,2,1,1
57073,decrypted,33,24,1
57074,equilibrate,1,1,1
57075,jne,1,1,1
57076,expedition,12,6,4
57077,subpeona,1,1,1
57078,subpoena-able,1,1,1
57079,pgp-compatible,1,1,1
57080,backdoor,18,14,2
57081,long-precision,1,1,1
57082,vesselin,43,24,1
57083,vladimirov,19,19,1
57084,bontchev,21,21,1
57085,fachbereich,19,19,1
57086,agn,20,20,2
57087,vogt-koelln,19,19,1
57088,uni-hamburg,22,21,1
57089,pkware,3,2,1
57090,overwrote,1,1,1
57091,utilties,1,1,1
57092,wipeinfo,1,1,1
57093,trapdoor,4,4,2
57094,covert,16,12,6
57095,clear-text,2,2,1
57096,multics,1,1,1
57097,weizenbaum,1,1,1
57098,invertible,2,2,1
57099,yerazunis,1,1,1
57100,crah,1,1,1
57101,cuffel,4,4,1
57102,encypt,1,1,1
57103,molester,8,8,3
57104,cpu-years,1,1,1
57105,amdcad,1,1,1
57106,jgk,1,1,1
57107,encrpyt,1,1,1
57108,alchemists,1,1,1
57109,approprate,1,1,1
57110,headcount,1,1,1
57111,monotonic,1,1,1
57112,wiretapping,43,27,2
57113,non-secret,2,2,1
57114,concatenated,16,14,1
57115,etherfind,7,5,1
57116,unguessable,3,3,1
57117,ji,5,4,2
57118,self-incriminating,4,4,1
57119,semen,10,8,5
57120,residues,2,2,2
57121,self-incrimination,4,4,2
57122,incrimidate,1,1,1
57123,denning,96,72,1
57124,outcry,11,11,5
57125,poitical,1,1,1
57126,efect,1,1,1
57127,keyrings,3,1,1
57128,pgppath,2,1,1
57129,low-security,1,1,1
57130,plainfiles,1,1,1
57131,thibault,6,6,1
57132,hlnv,6,6,1
57133,itar,20,13,1
57134,unclassified,12,11,4
57135,graff,1,1,1
57136,public-keys,3,1,1
57137,godwin,11,9,3
57138,exemplars,6,6,2
57139,compell,4,4,1
57140,crypto-key,3,3,1
57141,inculpate,2,2,1
57142,discloser,2,2,1
57143,subpoena,6,6,2
57144,duces,2,2,1
57145,tecum,2,2,1
57146,immunize,4,4,2
57147,unequivocal,7,7,4
57148,cynicism,3,3,2
57149,cypherpunks,19,9,1
57150,privacy-related,4,3,1
57151,remailer,22,4,1
57152,crosslink,5,3,1
57153,cypherpunk,13,3,1
57154,steganography,5,3,1
57155,cpsr,49,16,1
57156,nren,25,10,2
57157,telephony,32,19,2
57158,caf,7,3,1
57159,anonymizing,2,1,1
57160,remailing,8,3,1
57161,helsingius,17,3,1
57162,identify-and,1,1,1
57163,afforded,6,6,5
57164,hoaxes,3,3,3
57165,forged,36,10,3
57166,identities,17,13,4
57167,insidious,4,3,2
57168,forgery,11,6,4
57169,fluidity,3,2,2
57170,inadvertent,2,2,1
57171,incremented,4,4,3
57172,gleaning,1,1,1
57173,suffixes,1,1,1
57174,nonprofit,13,10,4
57175,markoff,3,2,1
57176,hafner,1,1,1
57177,submerge,1,1,1
57178,absences,1,1,1
57179,assurances,20,14,3
57180,unforgeable,1,1,1
57181,forgeries,7,6,3
57182,pathological,9,9,4
57183,abve,1,1,1
57184,compromises,19,14,6
57185,remailers,10,2,1
57186,arousing,2,2,2
57187,tenuous,5,5,5
57188,antithetical,5,5,3
57189,precedents,8,8,5
57190,centrally,7,6,5
57191,discourages,4,4,3
57192,obscurely,1,1,1
57193,breaches,4,2,2
57194,hubs,3,3,2
57195,defused,2,2,2
57196,auditing,2,2,1
57197,adminstrators,5,3,1
57198,locally-developed,1,1,1
57199,undeleted,1,1,1
57200,originations,4,2,1
57201,exacerbates,1,1,1
57202,indepedent,1,1,1
57203,malevolent,1,1,1
57204,rhost,1,1,1
57205,illegitimately,2,2,2
57206,mattson,2,1,1
57207,haphazard,2,1,1
57208,supersede,1,1,1
57209,waldmann,1,1,1
57210,dissociation,1,1,1
57211,disrupt,10,9,6
57212,protections,17,15,4
57213,xsecurity,2,1,1
57214,direct-access,1,1,1
57215,nonlocal,2,1,1
57216,easily-bypassed,1,1,1
57217,jokingly,1,1,1
57218,alphabetic,1,1,1
57219,milleniums,1,1,1
57220,unscrupulous,10,7,3
57221,postmasters,1,1,1
57222,overridden,4,3,2
57223,crisis-oriented,1,1,1
57224,punitive,8,3,3
57225,admonitions,7,6,4
57226,silencing,2,2,2
57227,crackpots,2,2,2
57228,censoring,7,7,4
57229,vocabularly,1,1,1
57230,sapped,1,1,1
57231,wielded,3,3,2
57232,plonk,6,5,3
57233,harassing,4,4,3
57234,vulgarity,3,3,3
57235,offensiveness,5,5,3
57236,mail-bombing,1,1,1
57237,inundating,1,1,1
57238,dissociate,1,1,1
57239,flamewars,1,1,1
57240,chfn,2,2,1
57241,finger'ing,1,1,1
57242,conventionally,2,2,2
57243,untraceable,6,4,1
57244,screening,11,10,5
57245,unimpeded,2,2,1
57246,transcriptions,2,2,2
57247,ensue,6,5,5
57248,sexually-explicit,1,1,1
57249,superhighway,4,4,1
57250,surreptitious,1,1,1
57251,surveilance,4,4,1
57252,lawfully,26,20,4
57253,forfeited,3,3,3
57254,court-authorized,1,1,1
57255,idiomatic,3,3,2
57256,foreseeably,1,1,1
57257,pseudo-anonymity,1,1,1
57258,hit-and,3,3,2
57259,facelessness,1,1,1
57260,unpredicted,1,1,1
57261,evade,12,12,4
57262,whistleblowers,1,1,1
57263,nonuniformity,1,1,1
57264,anonymizes,2,1,1
57265,pseudonymity,4,2,1
57266,pioneered,4,4,2
57267,finney,13,12,2
57268,disavow,8,8,4
57269,deallocation,1,1,1
57270,necessitating,1,1,1
57271,infeasible,4,4,2
57272,admonished,2,2,2
57273,revoking,2,2,2
57274,capricious,4,4,3
57275,autorespond,1,1,1
57276,responsibilties,1,1,1
57277,newserver,1,1,1
57278,infancy,5,4,4
57279,unrefined,2,2,2
57280,anonymized,7,2,1
57281,criminality,2,2,1
57282,invulnerability,1,1,1
57283,characteristically,2,2,2
57284,re-encryption,1,1,1
57285,fraught,8,8,4
57286,signficant,1,1,1
57287,net-privacy,4,3,1
57288,apropos,1,1,1
57289,packet-tracing,1,1,1
57290,smi,7,3,2
57291,bellovin,19,16,2
57292,cryptograhy,1,1,1
57293,nechvatal,2,2,1
57294,fahn,1,1,1
57295,labortories,1,1,1
57296,faq-editor,1,1,1
57297,info-pgp,1,1,1
57298,proficiency,4,4,2
57299,cypherpunks-request,1,1,1
57300,subtracted,2,2,2
57301,acad-freedom,3,1,1
57302,taxpaying,1,1,1
57303,alt-security,2,1,1
57304,ssn-privacy,1,1,1
57305,ssn,6,5,3
57306,pdial,1,1,1
57307,delineating,1,1,1
57308,stabilized,8,6,3
57309,certificate-based,2,2,1
57310,kaliski,6,4,1
57311,identifiers,3,3,1
57312,balenson,3,3,1
57313,pem-info,1,1,1
57314,iab,1,1,1
57315,enbgineering,1,1,1
57316,internet-info,5,1,1
57317,nis-info,1,1,1
57318,responsibities,1,1,1
57319,surreptitiously,2,2,2
57320,ema,1,1,1
57321,bairstow,1,1,1
57322,ruel,2,1,1
57323,hernadez,1,1,1
57324,veeder,1,1,1
57325,email-privacy,1,1,1
57326,casesightings,1,1,1
57327,company-email,1,1,1
57328,podesta,1,1,1
57329,assocation,1,1,1
57330,cud,15,2,1
57331,alcor,2,1,1
57332,browsable,2,1,1
57333,nsfnet,7,2,1
57334,chaum,8,4,1
57335,intensely,7,6,5
57336,faceless,1,1,1
57337,beneficence,1,1,1
57338,cryptoanarchist,1,1,1
57339,least-significant,1,1,1
57340,steganographic,4,4,1
57341,cuperman,2,2,1
57342,head-in,1,1,1
57343,the-sand,1,1,1
57344,cofounder,2,1,1
57345,competitiveness,16,13,4
57346,self-propagate,1,1,1
57347,dependence,14,9,4
57348,retraction,5,5,5
57349,dissolution,5,4,2
57350,well-established,2,2,2
57351,civilize,3,3,2
57352,multimillionaire,1,1,1
57353,lyricist,1,1,1
57354,effector,2,2,1
57355,effnews-request,1,1,1
57356,subcommittee,26,13,5
57357,markey,13,6,1
57358,complemented,1,1,1
57359,consumer-oriented,1,1,1
57360,entrepreneurship,1,1,1
57361,about-eff,1,1,1
57362,mission-statement,1,1,1
57363,founding-announcement,1,1,1
57364,eff-history,1,1,1
57365,legal-case,1,1,1
57366,sundevil,5,1,1
57367,crypography,1,1,1
57368,commissions,4,3,2
57369,banisar,1,1,1
57370,phreakers,1,1,1
57371,thievery,1,1,1
57372,phoenix-inspired,1,1,1
57373,crackdown,4,1,1
57374,code-fraud,1,1,1
57375,credit-card,1,1,1
57376,depriving,14,12,5
57377,harried,1,1,1
57378,prosecutors,12,9,4
57379,daunting,3,3,3
57380,show-trial,1,1,1
57381,show-trials,1,1,1
57382,gurps,1,1,1
57383,unconstitutional,38,33,5
57384,sjg,2,1,1
57385,abernathy,1,1,1
57386,custody,17,16,6
57387,search-and,5,5,3
57388,stoically,1,1,1
57389,rebuke,6,6,4
57390,tax-paying,1,1,1
57391,seizing,8,8,3
57392,amid,9,9,4
57393,sj-resp,1,1,1
57394,optic,7,6,3
57395,leun,1,1,1
57396,irrevocably,3,3,2
57397,testifying,13,12,6
57398,commisions,1,1,1
57399,stakeholders,1,1,1
57400,open-platform,1,1,1
57401,quittner,1,1,1
57402,newsday,3,3,2
57403,rorschach,1,1,1
57404,teleconferencing,1,1,1
57405,pub-infra,1,1,1
57406,hdsl,1,1,1
57407,adsl,1,1,1
57408,rboc,4,4,2
57409,cosponsored,4,3,3
57410,sen,18,14,5
57411,augmenting,1,1,1
57412,nren-bill,1,1,1
57413,house-senate,2,2,2
57414,gore-infrastructure,1,1,1
57415,natiowide,1,1,1
57416,ibm-mci,1,1,1
57417,rotenberg,4,3,1
57418,cisler,1,1,1
57419,netproposition,1,1,1
57420,fbis,2,2,2
57421,boardwatch,1,1,1
57422,tappable,8,8,1
57423,undetectably,1,1,1
57424,doj,8,5,2
57425,adjourned,2,2,2
57426,reintroduce,1,1,1
57427,convenes,1,1,1
57428,fbi-wiretap,1,1,1
57429,new-fbi,1,1,1
57430,wiretap-bill,1,1,1
57431,eff-fbi,1,1,1
57432,eff-sponsored,1,1,1
57433,nightline-wire,1,1,1
57434,wire-tapping,2,2,1
57435,d-california,1,1,1
57436,ghana,2,2,2
57437,e-privacy,1,1,1
57438,keynote,21,12,8
57439,borella,1,1,1
57440,rights-of,1,1,1
57441,baird,5,2,2
57442,caf-statement,1,1,1
57443,codifies,2,2,2
57444,nontechnical,6,6,2
57445,resilience,3,3,3
57446,twenty-one,5,5,5
57447,mother-of,1,1,1
57448,all-computer,1,1,1
57449,twentieth,9,8,4
57450,ferocious,5,5,3
57451,laquey,3,1,1
57452,roubicek,1,1,1
57453,internetworking,2,2,1
57454,isi,8,8,3
57455,non-jargonized,1,1,1
57456,literacy,7,6,5
57457,quarterman,1,1,1
57458,mind-boggling,2,2,2
57459,internetworks,1,1,1
57460,donnalyn,1,1,1
57461,frey,1,1,1
57462,ryer,1,1,1
57463,life-changing,2,2,2
57464,foreword,4,4,3
57465,futurist,1,1,1
57466,january-february,1,1,1
57467,kahin,1,1,1
57468,cross-cultural,1,1,1
57469,shapard,2,2,2
57470,pamela,2,2,2
57471,rents,4,3,3
57472,english-speaking,2,2,2
57473,resubmitted,1,1,1
57474,faqhood,1,1,1
57475,reorganization,3,3,2
57476,kamens,3,2,1
57477,reorganized,4,4,3
57478,request-remailing,1,1,1
57479,bsu-cs,1,1,1
57480,chael,1,1,1
57481,unresolved,5,5,4
57482,frivolous,6,5,4
57483,seriousness,7,7,5
57484,attentive,3,3,2
57485,dedicating,2,2,2
57486,lassaiz-faire,1,1,1
57487,quandaries,1,1,1
57488,blackmailing,1,1,1
57489,suicidal,12,12,7
57490,candidly,2,2,2
57491,uniformity,4,4,3
57492,network-based,1,1,1
57493,infiltrations,2,2,2
57494,cowardice,9,8,3
57495,assail,1,1,1
57496,unemotionally,1,1,1
57497,irrationally,1,1,1
57498,irate,6,3,3
57499,fidonews,1,1,1
57500,stephanie,3,3,2
57501,gilgut,2,1,1
57502,opalko,1,1,1
57503,reinstating,1,1,1
57504,wizvax,1,1,1
57505,extinguisher,5,3,2
57506,confine,6,6,4
57507,accessability,1,1,1
57508,newness,5,4,3
57509,non-anonymously,1,1,1
57510,tabloid,4,4,4
57511,vociferous,2,2,2
57512,reverberating,1,1,1
57513,commotion,1,1,1
57514,late-entering,1,1,1
57515,piercingly,1,1,1
57516,outraged,12,11,4
57517,eminent,23,12,3
57518,extingisher,1,1,1
57519,mailbombing,2,2,2
57520,fast-moving,3,3,2
57521,whistleblowing,1,1,1
57522,pseudonymously,1,1,1
57523,authentifiable,1,1,1
57524,volunteered,3,3,3
57525,anonymization,1,1,1
57526,repulses,1,1,1
57527,heterogeneity,2,2,2
57528,cowards,8,8,4
57529,rfds,1,1,1
57530,templeton,16,16,1
57531,mandel,1,1,1
57532,pankey,1,1,1
57533,hinder,6,6,4
57534,free-er,1,1,1
57535,parenthood,7,6,3
57536,hoey,1,1,1
57537,mail-to,1,1,1
57538,socratic,1,1,1
57539,dialogues,2,2,2
57540,depew,4,3,3
57541,corrosive,7,7,2
57542,eichener,2,1,1
57543,angering,2,2,2
57544,pseudonymous,7,4,3
57545,puerile,1,1,1
57546,verbage,1,1,1
57547,mcgonigal,1,1,1
57548,fasination,1,1,1
57549,we'er,1,1,1
57550,abusers,14,9,4
57551,lousing,1,1,1
57552,diversion,9,7,4
57553,facist,9,8,4
57554,ogilvie,2,2,2
57555,tarl,6,6,2
57556,neustaedter,6,6,3
57557,anonimity,4,1,1
57558,accosts,1,1,1
57559,discredits,3,3,2
57560,utterances,2,2,2
57561,overwrought,1,1,1
57562,content-based,1,1,1
57563,nuisance-free,1,1,1
57564,per-newsgroup,1,1,1
57565,non-alt,1,1,1
57566,ratcliffe,1,1,1
57567,rile,1,1,1
57568,noring,41,25,3
57569,omni-newsgroup,1,1,1
57570,deem,13,13,5
57571,federalist,44,19,3
57572,publius,1,1,1
57573,hascall,1,1,1
57574,newsadmin,1,1,1
57575,blanket-drop,1,1,1
57576,acquiescent,1,1,1
57577,gutless,1,1,1
57578,vilify,2,2,2
57579,grievances,18,16,4
57580,intrusive,12,11,6
57581,volunteering,4,4,4
57582,newly-implemented,1,1,1
57583,elective,7,7,4
57584,centralised,1,1,1
57585,signifying,5,4,3
57586,retrictions,1,1,1
57587,penet,2,1,1
57588,parlay,1,1,1
57589,pax,10,10,5
57590,jsmith,1,1,1
57591,astonishment,3,3,3
57592,reasearch,1,1,1
57593,disconnection,2,2,2
57594,conspires,1,1,1
57595,anon-related,2,1,1
57596,mis-addessed,1,1,1
57597,impoliteness,2,1,1
57598,insensitivity,3,3,2
57599,interesection,1,1,1
57600,apologise,2,2,2
57601,thet,6,6,3
57602,alltogether,1,1,1
57603,whole-site,1,1,1
57604,newsadmins,2,1,1
57605,gulped,1,1,1
57606,maliciously,7,5,3
57607,salgaonkar,1,1,1
57608,courtesey,1,1,1
57609,elisa,6,6,2
57610,immeasurable,1,1,1
57611,putz,7,6,3
57612,cpk,8,8,2
57613,thwim,1,1,1
57614,catamaran,1,1,1
57615,multicast,1,1,1
57616,gigabit,1,1,1
57617,testbeds,6,5,2
57618,nessett,1,1,1
57619,shirey,3,1,1
57620,berson,10,9,2
57621,cert,2,2,1
57622,neuman,1,1,1
57623,roe,6,5,3
57624,schiller,1,1,1
57625,sandhu,1,1,1
57626,aeronautics,19,13,2
57627,one-page,2,1,1
57628,mana,1,1,1
57629,weigand,1,1,1
57630,panelists,1,1,1
57631,mime-formatted,1,1,1
57632,content-labelling,1,1,1
57633,like-minded,1,1,1
57634,agreed-upon,1,1,1
